feature,mi_score,data_type,is_target
Ricinine,0.0,Metabolome,False
PMK,0.0,Metabolome,False
N-[3-(1H-imidazol-1-yl)propyl]-5-methoxy-1H-indole-2-carboxamide,0.0,Metabolome,False
Magnolol,0.0,Metabolome,False
Quinaldic acid,0.0,Metabolome,False
Glaucine,0.0,Metabolome,False
ACar 16:1,0.0,Metabolome,False
8-iso-15-keto Prostaglandin F2α,0.0,Metabolome,False
"4-hydroxy-5,8-dimethylquinoline-3-carboxylic acid",0.0,Metabolome,False
Lenalidomide,0.0,Metabolome,False
L-Kynurenine,0.0,Metabolome,False
"ethyl 4-methyl-2-(1H-pyrrol-1-yl)-1,3-thiazole-5-carboxylate",0.0,Metabolome,False
"13,14-dihydro-15-keto-tetranor Prostaglandin D2",0.0,Metabolome,False
"13,14-Dihydro-15-keto Prostaglandin J2",0.0,Metabolome,False
Phenylacetaldehyde,0.0,Metabolome,False
1-[(benzylideneamino)(phenyl)methyl]-2-naphthol,0.0,Metabolome,False
PG (5:0/18:1),0.0,Metabolome,False
Kojic acid,0.0,Metabolome,False
(±)13-HODE,0.0,Metabolome,False
"1-(4-fluorophenyl)-2-(4-methoxyphenyl)-4-(2-naphthyl)butane-1,4-dione",0.0,Metabolome,False
4-[2-(2-methylphenyl)-2-oxoethyl]benzamide,0.0,Metabolome,False
LPS 18:2,0.0,Metabolome,False
tert-butyl N-{2-[2-(anilinocarbothioyl)hydrazino]-2-oxoethyl}carbamate,0.0,Metabolome,False
3-Phenyllactic acid,0.0,Metabolome,False
LPE 24:1,0.0,Metabolome,False
Ethyl-β-D-glucuronide,0.0,Metabolome,False
"1-(4-methyl-2-morpholino-1,3-thiazol-5-yl)ethan-1-one",0.0,Metabolome,False
Morphine-3-glucuronide,0.0,Metabolome,False
ADP-ribose,0.0,Metabolome,False
"4-morpholino-6-phenylthieno[2,3-d]pyrimidine",0.0,Metabolome,False
MLK,0.0,Metabolome,False
trans-Zeatin,0.0,Metabolome,False
2-({2-oxo-2-[(2-oxo-3-azepanyl)amino]ethyl}sulfanyl)acetic acid,0.0,Metabolome,False
PLK,0.0,Metabolome,False
"β-Estradiol 3,17-disulfate",0.0,Metabolome,False
2'-O-Methylguanosine,0.0,Metabolome,False
Vitamin A,0.0,Metabolome,False
(2-morpholino-5-nitrophenyl)methanol,0.0,Metabolome,False
"1-(3-acetyl-2,4,6-trihydroxyphenyl)ethan-1-one",0.0,Metabolome,False
5-oxo-3-phenyl-5-(2-quinolinylamino)pentanoic acid,0.0,Metabolome,False
WNH,0.0,Metabolome,False
FAHFA (18:1/3:0),0.0,Metabolome,False
GlcADG (16:0-18:2),0.0,Metabolome,False
Trehalose 6-phosphate,0.0,Metabolome,False
N'-(4-methoxybenzoyl)-2-[(1-naphthylmethyl)thio]acetohydrazide,0.0,Metabolome,False
LPG 18:3,0.0,Metabolome,False
FAHFA (18:0/20:2),0.0,Metabolome,False
FAHFA (6:0/24:2),0.0,Metabolome,False
DL-methionine sulfoxide,0.0,Metabolome,False
6β-Hydroxy-21-desacetyl deflazacort,0.0,Metabolome,False
N-(4-fluorophenyl)-N'-(2-piperidinophenyl)urea,0.0,Metabolome,False
ethyl 2-cyano-3-(tetrahydro-3-thiophenylamino)acrylate,0.0,Metabolome,False
Hydrocinnamic acid,0.0,Metabolome,False
"D-Glucosyl-beta-1,1-N-palmitoyl-D-erythro-sphingosine",0.0,Metabolome,False
FAHFA (7:0/24:4),0.0,Metabolome,False
"5-(tert-butyl)-N-(2,3-dihydro-1H-inden-2-yl)-2-methyl-3-furamide",0.0,Metabolome,False
Lipoxin B4,0.0,Metabolome,False
"(2R)-5-hydroxy-7-methoxy-2-phenyl-3,4-dihydro-2H-1-benzopyran-4-one",0.0,Metabolome,False
L-Aspartic acid β-benzyl ester,0.0,Metabolome,False
Terbutaline,0.0,Metabolome,False
Phlorizin,0.0,Metabolome,False
HexCer-NS (d21:2/18:1),0.0,Metabolome,False
"4-oxo-4-(5,6,7,8-tetrahydronaphthalen-1-ylamino)but-2-enoic acid",0.0,Metabolome,False
ACar 19:1,0.0,Metabolome,False
"4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate",0.0,Metabolome,False
LPE 22:4,0.0,Metabolome,False
EPK,0.0,Metabolome,False
"2-{[methyl(2,3,4,5,6-pentahydroxyhexyl)amino]methylidene}malononitrile",0.0,Metabolome,False
3-(2-thienylmethylidene)chroman-4-one,0.0,Metabolome,False
AVE6324,0.0,Metabolome,False
7α-Hydroxytestosterone,0.0,Metabolome,False
"4-[2-(1H-indol-3-yl)ethyl]morpholine-3,5-dione",0.0,Metabolome,False
PC (14:0e/5:0),0.0,Metabolome,False
Metanephrine,0.0,Metabolome,False
Puerarin,0.0,Metabolome,False
4-ethoxy-N-[(4-methoxyphenyl)methylene]aniline,0.0,Metabolome,False
2-(methylthio)nicotinamide,0.0,Metabolome,False
Simvastatin,0.0,Metabolome,False
N-(p-Coumaroyl) serotonin,0.0,Metabolome,False
1H-indol-3-yl(pyridin-2-yl)methanol,0.0,Metabolome,False
Spectinomycin,0.0,Metabolome,False
11-deoxy Corticosterone,0.0,Metabolome,False
LPS 13:0,0.0,Metabolome,False
Neohesperidin,0.0,Metabolome,False
LPI 18:3,0.0,Metabolome,False
FAHFA (2:0/18:0),0.0,Metabolome,False
Erythronolactone,0.0,Metabolome,False
9-Methyluric acid,0.0,Metabolome,False
Milbemectin A3,0.0,Metabolome,False
Ethyl oleate,0.0,Metabolome,False
Tenofovir,0.0,Metabolome,False
"3,4,10,11-tetramethoxy-7,8,12b,13-tetrahydro-5H-6-azatetraphene",0.0,Metabolome,False
FQH,0.0,Metabolome,False
"2'-fluoro-N-[3-(trifluoromethyl)phenyl][1,1'-biphenyl]-4-carboxamide",0.0,Metabolome,False
"2-phenylimidazo[1,2-a]pyridine",0.0,Metabolome,False
Fmoc-L-Isoleucine,0.0,Metabolome,False
Taurodeoxycholic Acid (sodium salt),0.0,Metabolome,False
UR-144 N-(5-Chloropentyl) analog,0.0,Metabolome,False
Υ-Glutamylcysteine,0.0,Metabolome,False
3-hydroxy-2-(3-nitro-4-piperidinobenzyl)propanenitrile,0.0,Metabolome,False
"7-(1H-pyrrol-1-yl)-5H-chromeno[2,3-b]pyridin-5-one",0.0,Metabolome,False
N-allyl-2-(2-methyl-1-benzofuran-3-yl)acetamide,0.0,Metabolome,False
HPH,0.0,Metabolome,False
N1-(2-methyl-4-nitrophenyl)acetamide,0.0,Metabolome,False
Lidocaine N-oxide,0.0,Metabolome,False
Saccharin,0.0,Metabolome,False
N-(2-hydroxyethyl)-N'-propylthiourea,0.0,Metabolome,False
"5-(trifluoromethyl)-1,2,3,4-tetrahydropyrimidine-2,4-dione",0.0,Metabolome,False
myricetin 3-O-beta-D-galactopyranoside,0.0,Metabolome,False
"13,14-dihydro-15-keto Prostaglandin D1",0.0,Metabolome,False
LPG 18:1,0.0,Metabolome,False
Picrotin,0.0,Metabolome,False
3-(pyrazin-2-ylamino)-2-(2-thienylcarbonyl)acrylonitrile,0.0,Metabolome,False
DPH,0.0,Metabolome,False
Butein,0.0,Metabolome,False
ACar 18:4,0.0,Metabolome,False
D-Panthenol,0.0,Metabolome,False
5-(3-chloro-4-methylanilino)-1-methyl-1H-pyrazol-3-ol,0.0,Metabolome,False
LPI 20:1,0.0,Metabolome,False
LPS 15:1,0.0,Metabolome,False
Shikimic acid,0.0,Metabolome,False
Stanozolol,0.0,Metabolome,False
YLH,0.0,Metabolome,False
"7-[(3,3-dimethyloxiran-2-yl)methoxy]-6-methoxy-2H-chromen-2-one",0.0,Metabolome,False
Leukotriene E4,0.0,Metabolome,False
"β,β-Dimethyl-γ-methylene-γ-butyrolactone",0.0,Metabolome,False
N1-phenethyl-3-(2-thienyl)acrylamide,0.0,Metabolome,False
PC (18:0e/5:0),0.0,Metabolome,False
Lysopc 17:0,0.0,Metabolome,False
2-oxopiperidine-3-carbohydrazide,0.0,Metabolome,False
N-acetyl-L-ornithine,0.0,Metabolome,False
GW501516,0.0,Metabolome,False
Saxitoxin,0.0,Metabolome,False
PC (14:0/15:0),0.0,Metabolome,False
Methyl 3-indolyacetate,0.0,Metabolome,False
"3-[(4-chlorobenzyl)thio]-4-methyl-5-undecyl-4H-1,2,4-triazole",0.0,Metabolome,False
Fenvalerate,0.0,Metabolome,False
Orotidine 5'-monophosphate,0.0,Metabolome,False
11-Deoxy prostaglandin F2β,0.0,Metabolome,False
Taurochenodeoxycholic Acid (sodium salt),0.0,Metabolome,False
PG (3:0/16:0),0.0,Metabolome,False
HexCer-NS (d18:1/18:0),0.0,Metabolome,False
(S)-beta-Aminoisobutyric Acid,0.0,Metabolome,False
"N-[4-(6-methyl-1,3-benzothiazol-2-yl)phenyl]benzamide",0.0,Metabolome,False
(+/-)-Cannabichromeorcin,0.0,Metabolome,False
Cetirizine N-oxide,0.0,Metabolome,False
Ethyl myristate,0.0,Metabolome,False
PI (18:2/18:2),0.0,Metabolome,False
LPS 22:6,0.0,Metabolome,False
"ethyl 2-thioxo-4-(trifluoromethyl)-1,2-dihydropyrimidine-5-carboxylate",0.0,Metabolome,False
L-Glutathione oxidized,0.0,Metabolome,False
2-Hydroxy-4-methylthiobutanoic acid,0.0,Metabolome,False
N-Methylnicotinamide,0.0,Metabolome,False
(S)-2-Hydroxybutanoicacid,0.0,Metabolome,False
Butyryl fentanyl-d5,0.0,Metabolome,False
Lysopa 18:0,0.0,Metabolome,False
PC (14:1e/3:0),0.0,Metabolome,False
"N-isopropyl[1,3]thiazolo[5,4-b]pyridin-2-amine",0.0,Metabolome,False
FRH,0.0,Metabolome,False
4-(3-nitro-2-pyridyl)thiomorpholine,0.0,Metabolome,False
KKK,0.0,Metabolome,False
Decanoic acid,0.0,Metabolome,False
ent-8-iso Prostaglandin F2α,0.0,Metabolome,False
lipoamide,0.0,Metabolome,False
LPS 15:0,0.0,Metabolome,False
P-Toluenesulfonic acid,0.0,Metabolome,False
3-(4-hydroxyphenyl)propanohydrazide,0.0,Metabolome,False
XLR11 N-(4-pentenyl) analog,0.0,Metabolome,False
Trovafloxacin,0.0,Metabolome,False
N-[4-cyano-1-(4-fluorophenyl)-1H-pyrazol-5-yl]cyclohexanecarboxamide,0.0,Metabolome,False
Ureidosuccinic acid,0.0,Metabolome,False
FAHFA (18:2/18:2),0.0,Metabolome,False
(2-amino-5-chlorophenyl)(phenyl)methanone oxime,0.0,Metabolome,False
Gibberellin A7,0.0,Metabolome,False
LPS 14:0,0.0,Metabolome,False
Scopolamine HBr trihydrate,0.0,Metabolome,False
"(+/-)9,10-dihydroxy-12Z-octadecenoic acid",0.0,Metabolome,False
SPK,0.0,Metabolome,False
"4-(3-Methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl)benzoic acid",0.0,Metabolome,False
Apocynin,0.0,Metabolome,False
HexCer-NS (d18:1/18:1),0.0,Metabolome,False
Tetranor-12(S)-HETE,0.0,Metabolome,False
2-piperidinobenzoic acid,0.0,Metabolome,False
Isovanillic acid,0.0,Metabolome,False
"5-benzyl-4-hydroxy-6H-pyrido[3,2,1-jk]carbazol-6-one",0.0,Metabolome,False
MPK,0.0,Metabolome,False
Methyl cinnamate,0.0,Metabolome,False
5-Methoxytryptamine,0.0,Metabolome,False
INK,0.0,Metabolome,False
"2,3-di(acetyloxy)-3-cyano-1-[1,2-di(acetyloxy)ethyl]propyl acetate",0.0,Metabolome,False
9(S)-HOTrE,0.0,Metabolome,False
Cholesterol,0.0,Metabolome,False
4-(acetylamino)phenyl 3-chlorobenzoate,0.0,Metabolome,False
Perillartine,0.0,Metabolome,False
"methyl 2-(acetylamino)-4,5-dimethoxybenzoate",0.0,Metabolome,False
ethyl 2-(tert-butyl)-3-chloro-5-cyano-6-morpholinoisonicotinate,0.0,Metabolome,False
"13,14-dihydro Prostaglandin E1",0.0,Metabolome,False
THJ2201 N-(5-hydroxypentyl) metabolite,0.0,Metabolome,False
LPC 14:0,0.0,Metabolome,False
3-Hydroxyropivacaine,0.0,Metabolome,False
Avocadyne 1-acetate,0.0,Metabolome,False
Tretinoin,0.0,Metabolome,False
N-cyclohexyl-N'-(2-fluorobenzyl)urea,0.0,Metabolome,False
Succinic semialdehyde,0.0,Metabolome,False
Imidazolelactic acid,0.0,Metabolome,False
3-Methylcrotonylglycine,0.0,Metabolome,False
LPI 17:0,0.0,Metabolome,False
FAHFA (7:0/13:1),0.0,Metabolome,False
alpha-D-Glucopyranosyl 2-O-(2-methylbutanoyl)-alpha-D-glucopyranoside,0.0,Metabolome,False
HMH,0.0,Metabolome,False
"3',5,7-Trihydroxy-4'-methoxyflavanone",0.0,Metabolome,False
Nicotinic acid mononucleotide,0.0,Metabolome,False
"5,6-dimethoxy-2-(2-methoxyphenyl)-4H-chromen-4-one",0.0,Metabolome,False
3-methyl-4-nitrobenzene-1-carbohydrazide,0.0,Metabolome,False
FAHFA (2:0/22:2),0.0,Metabolome,False
ethyl 3-[(4-chlorophenethyl)amino]-2-cyanoacrylate,0.0,Metabolome,False
2-(2-chlorophenyl)-1-cyclohexyl-6-oxopiperidine-3-carboxylic acid,0.0,Metabolome,False
"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-phenoxyoxane-3,4,5-triol",0.0,Metabolome,False
7-Hydroxycoumarine,0.0,Metabolome,False
N6-(2-furylmethyl)-9H-purin-6-amine,0.0,Metabolome,False
"Trichothec-9-ene-3-α,4-β,8-α,15-tetrol, 12,13-epoxy-",0.0,Metabolome,False
N'3-(2-furylmethylidene)pyridine-3-carbohydrazide,0.0,Metabolome,False
FAHFA (2:0/21:1),0.0,Metabolome,False
Irinotecan,0.0,Metabolome,False
(±)10(11)-EpDPA,0.0,Metabolome,False
O-Arachidonoyl ethanolamine,0.0,Metabolome,False
3-Hydroxyfluorene,0.0,Metabolome,False
Methoxyacetyl fentanyl-d5,0.0,Metabolome,False
"2,6-di(2-thienylmethylidene)cyclohexan-1-one",0.0,Metabolome,False
3-Indoleacetonitrile,0.0,Metabolome,False
N-α-L-Acetyl-arginine,0.0,Metabolome,False
Docosahexaenoyl Ethanolamide,0.0,Metabolome,False
"N-(1-benzylpiperidin-4-yl)-5-methylthieno[2,3-d]pyrimidin-4-amine",0.0,Metabolome,False
Liquiritigenin,0.0,Metabolome,False
LPI 18:1,0.0,Metabolome,False
Acetylcysteine,0.0,Metabolome,False
C-6 NBD ceramide,0.0,Metabolome,False
Ginsenoside Rg3,0.0,Metabolome,False
Feruloylcholine,0.0,Metabolome,False
6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one,0.0,Metabolome,False
Azetidine-2-carboxylic acid,0.0,Metabolome,False
LPS 22:0,0.0,Metabolome,False
"N1-(4-chlorophenyl)-2-cyano-4,4-dimethyl-3-oxopentanamide",0.0,Metabolome,False
N'-(2-methoxyphenyl)cyclohexanecarbohydrazide,0.0,Metabolome,False
Deoxycholic acid,0.0,Metabolome,False
DGDG (18:3/18:3),0.0,Metabolome,False
LPC 18:2,0.0,Metabolome,False
DL-α-Tocopherol,0.0,Metabolome,False
FAHFA (15:1/18:0),0.0,Metabolome,False
2-(cyclopropylcarbonyl)-3-(4-fluoroanilino)acrylonitrile,0.0,Metabolome,False
L-Dopa,0.0,Metabolome,False
Testosterone undecanoate,0.0,Metabolome,False
PC (14:0e/2:0),0.0,Metabolome,False
β-Lapachone,0.0,Metabolome,False
JWH 019 N-(6-hydroxyhexyl) metabolite,0.0,Metabolome,False
(2E)-N-(4-acetamidobutyl)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enamide,0.0,Metabolome,False
3-[(1-benzyl-4-piperidyl)amino]-2-(4-methoxybenzoyl)acrylonitrile,0.0,Metabolome,False
Testosterone glucuronide,0.0,Metabolome,False
Aplaviroc hydrochloride,0.0,Metabolome,False
"(1E,4E)-1,5-bis(4-methoxyphenyl)penta-1,4-dien-3-one",0.0,Metabolome,False
"2,4-diaziran-1-yl-6-(1-phenyl-1H-pyrrol-2-yl)-1,3,5-triazine",0.0,Metabolome,False
HexCer-NS (d18:2/16:0),0.0,Metabolome,False
"2-[2-(1-adamantylmethylidene)hydrazono]-5-methyl-1,3-thiazolan-4-one",0.0,Metabolome,False
PC (16:2e/2:0),0.0,Metabolome,False
"trans,trans-2,4-Heptadienal",0.0,Metabolome,False
N-(8-methyl-8-azabicyclo[3.2.1]oct-3-yl)-4-nitrobenzamide,0.0,Metabolome,False
"5-methoxy-8,8-dimethyl-2-phenyl-4H,8H-pyrano[2,3-h]chromen-4-one",0.0,Metabolome,False
N-(9-oxodecyl)acetamide,0.0,Metabolome,False
Homo-Gamma-Linolenic Acid (C20:3),0.0,Metabolome,False
"10b-methyl-1,5,6,10b-tetrahydroimidazo[2,1-a]isoquinolin-2(3H)-one",0.0,Metabolome,False
2-{[2-(4-methylpiperazino)phenyl]methylene}hydrazine-1-carbothioamide,0.0,Metabolome,False
2-{[2-(3-cyano-2-pyridinyl)hydrazino]carbonyl}benzoic acid,0.0,Metabolome,False
Capsaicin,0.0,Metabolome,False
L-Homocysteic acid,0.0,Metabolome,False
Ezetimibe,0.0,Metabolome,False
"3,4-Dihydroxybenzoate",0.0,Metabolome,False
LPA 18:0,0.0,Metabolome,False
Quercetin-3-O-beta-glucopyranosyl-6'-acetate,0.0,Metabolome,False
FAHFA (4:0/16:0),0.0,Metabolome,False
"4,6,8-trihydroxy-7-methoxy-3-methyl-3,4-dihydro-1H-2-benzopyran-1-one",0.0,Metabolome,False
Linolelaidic Acid (C18:2N6T),0.0,Metabolome,False
N-benzoyl-N'-[2-(2-pyridyl)ethyl]thiourea,0.0,Metabolome,False
"4-methyl-3-(methylthio)-5-undecyl-4H-1,2,4-triazole",0.0,Metabolome,False
Theobromine,0.0,Metabolome,False
Leukotriene B4 Ethanolamide,0.0,Metabolome,False
5-phenyl-3-(phenylmethylene)furan-2(3H)-one,0.0,Metabolome,False
"16-Heptadecyne-1,2,4-triol",0.0,Metabolome,False
"(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one",0.0,Metabolome,False
WLK,0.0,Metabolome,False
"(2S)-4-Oxo-2-phenyl-3,4-dihydro-2H-chromen-7-yl beta-D-glucopyranoside",0.0,Metabolome,False
2-[(1-benzothiophen-3-ylmethyl)amino]-1-phenylethan-1-ol,0.0,Metabolome,False
Normorphine,0.0,Metabolome,False
XMP,0.0,Metabolome,False
gamma-Glutamylglutamic acid,0.0,Metabolome,False
"4-(4-methylphenyl)-2-phenyl-1,3-thiazole",0.0,Metabolome,False
3-(tert-butyl)-1-methyl-N-(2-oxo-3-azepanyl)-1H-pyrazole-5-carboxamide,0.0,Metabolome,False
6-(Methylthio)purine,0.0,Metabolome,False
Fumonisin B2,0.0,Metabolome,False
"4-[(3,4-dimethoxyphenethyl)amino]-4-oxobutanoic acid",0.0,Metabolome,False
Prostaglandin A1,0.0,Metabolome,False
2-Hydroxy-1-(4-methoxyphenyl)propyl hexopyranoside,0.0,Metabolome,False
N-Acetyl-L-histidine,0.0,Metabolome,False
PE (16:0/16:1),0.0,Metabolome,False
"1,5,8-Trihydroxy-9-oxo-9H-xanthen-3-yl beta-D-glucopyranoside",0.0,Metabolome,False
Rifampicin,0.0,Metabolome,False
Vitamin U,0.0,Metabolome,False
MMK,0.0,Metabolome,False
"5,6-dimethyl-3-[5-(trifluoromethyl)pyridin-2-yl]-1,2,4-triazine",0.0,Metabolome,False
"3,4-Dimethoxy-α-pyrrolidinopentiophenone",0.0,Metabolome,False
"(5ξ,9ξ)-17-Hydroxykaur-15-en-19-oic acid",0.0,Metabolome,False
4-chloro-2-(1H-pyrazol-3-yl)phenol,0.0,Metabolome,False
Raffinose,0.0,Metabolome,False
LPA 22:1,0.0,Metabolome,False
"1,3-Diphenylacetone",0.0,Metabolome,False
Osajin,0.0,Metabolome,False
L-(-)-alpha-Amino-epsilon-Caprolactam,0.0,Metabolome,False
"(1E)-5-hydroxy-1,7-diphenylhept-1-en-3-one",0.0,Metabolome,False
Isoquinoline,0.0,Metabolome,False
Quinic acid,0.0,Metabolome,False
"2,6-Dimethyl-γ-pyrone",0.0,Metabolome,False
ILK,0.0,Metabolome,False
"2-(1H-1,2,3-benzotriazol-1-yl)-N-(2,3-dihydro-1H-inden-2-yl)acetamide",0.0,Metabolome,False
FNH,0.0,Metabolome,False
SQH,0.0,Metabolome,False
D-Glucuronic acid,0.0,Metabolome,False
4-Hexyloxyaniline,0.0,Metabolome,False
3-[(4-chlorophenyl)thio]-1-phenylprop-2-en-1-one,0.0,Metabolome,False
Arachidonoyl ethanolamide phosphate,0.0,Metabolome,False
N-Carbobenzoxy-β-alanine,0.0,Metabolome,False
LPG 18:2,0.0,Metabolome,False
FAHFA (15:0/13:0),0.0,Metabolome,False
Adenosine diphosphate ribose,0.0,Metabolome,False
N-Methylthreonine,0.0,Metabolome,False
Equol,0.0,Metabolome,False
"6-(4-methoxyphenyl)pyrimidine-2,4-diamine",0.0,Metabolome,False
Cer-ADS (d18:0/20:1),0.0,Metabolome,False
LPI 16:0,0.0,Metabolome,False
"4-(β-D-Glucopyranosyloxy)benzyl 4,5-dideoxy-3-C-methylpentonate",0.0,Metabolome,False
IQH,0.0,Metabolome,False
Colchicoside,0.0,Metabolome,False
FAHFA (16:1/16:1),0.0,Metabolome,False
L-Dihydroorotic Acid,0.0,Metabolome,False
3-Isopropylmalic acid,0.0,Metabolome,False
11-keto Testosterone (CRM),0.0,Metabolome,False
Citrulline,0.0,Metabolome,False
Thymopentin,0.0,Metabolome,False
Ethyl paraben,0.0,Metabolome,False
4-(benzoylamino)-3-hydroxybutanoic acid,0.0,Metabolome,False
N-Acetyl-aspartic acid,0.0,Metabolome,False
N1-{4-[(2-hydroxybenzoyl)amino]phenyl}-2-nitrobenzamide,0.0,Metabolome,False
4-Guanidinobutanoic acid,0.0,Metabolome,False
4-phenoxyphenyl 4-hydroxypiperidine-1-carboxylate,0.0,Metabolome,False
Sakuranin,0.0,Metabolome,False
"1,3-dimethyl-6-(trifluoromethyl)-1H-pyrazolo[3,4-b]pyridin-4-ol",0.0,Metabolome,False
N-isopropyl-N'-(2-oxoazepan-3-yl)urea,0.0,Metabolome,False
ACar 22:1,0.0,Metabolome,False
"7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-decahydronaphthalen-1-ol",0.0,Metabolome,False
Arachidonic acid methyl ester,0.0,Metabolome,False
LMK,0.0,Metabolome,False
Guggulsterone,0.0,Metabolome,False
D-Gluconic acid,0.0,Metabolome,False
Neoglucobrassicin,0.0,Metabolome,False
Purine,0.0,Metabolome,False
3-[(benzhydrylamino)carbonyl]pyrazine-2-carboxylic acid,0.0,Metabolome,False
N'-(4-chlorophenyl)-4-ethylbenzohydrazide,0.0,Metabolome,False
FAHFA (22:4/20:3),0.0,Metabolome,False
"2-(benzoylamino)-4,5-dimethoxybenzoic acid",0.0,Metabolome,False
"5-allyl-4,6-dimethyl-2-oxo-1,2-dihydropyridine-3-carbonitrile",0.0,Metabolome,False
5-fluoro AB-PINACA N-(4-hydroxypentyl) metabolite,0.0,Metabolome,False
Glutathione,0.0,Metabolome,False
"6,11-dihydro-5H-benzo[a]carbazole",0.0,Metabolome,False
Pyrithioxin,0.0,Metabolome,False
"1,2,3-Benzenetricarboxylic acid",0.0,Metabolome,False
FAHFA (12:0/18:0),0.0,Metabolome,False
PC (22:3e/2:0),0.0,Metabolome,False
4-Methylphenol,0.0,Metabolome,False
1-[(3S)-3-(1-Methyl-1H-benzimidazol-2-yl)-1-pyrrolidinyl]ethanone,0.0,Metabolome,False
ACar 16:3,0.0,Metabolome,False
VNH,0.0,Metabolome,False
N-(1-benzyl-4-piperidinyl)-4-(1H-pyrazol-1-yl)benzamide,0.0,Metabolome,False
dihydrotachysterol,0.0,Metabolome,False
"6-methoxy-2-phenyl-3,4-dihydro-2H-1-benzopyran-4-one",0.0,Metabolome,False
dopaquinone,0.0,Metabolome,False
Sulfan blue,0.0,Metabolome,False
6-Acetylmorphine,0.0,Metabolome,False
(+/-)7(8)-DiHDPA,0.0,Metabolome,False
Adenylocuccinic Acid,0.0,Metabolome,False
1-(2-pyridin-2-yldiazenyl)-2-naphthol,0.0,Metabolome,False
D-3-Phenyllactic acid,0.0,Metabolome,False
ethyl 2-{[(hexylamino)carbonyl]amino}-3-phenylpropanoate,0.0,Metabolome,False
N-(2-morpholinophenyl)-2-furamide,0.0,Metabolome,False
"2-methyl-2,3,4,5-tetrahydro-1,5-benzoxazepin-4-one",0.0,Metabolome,False
2-(4-methylphenyl)-2-oxoethyl thiocyanate,0.0,Metabolome,False
Xanthohumol,0.0,Metabolome,False
"5,5-Dimethylhydantoin",0.0,Metabolome,False
Sepiapterin,0.0,Metabolome,False
Hexadecanedioic acid,0.0,Metabolome,False
Verbascose,0.0,Metabolome,False
FAHFA (4:0/18:1),0.0,Metabolome,False
"5-[5-(3-methoxybenzyl)-1,3,4-oxadiazol-2-yl]-2,1,3-benzothiadiazole",0.0,Metabolome,False
Glu-Gln,0.0,Metabolome,False
"1-(3-ethyl-2,4-dihydroxy-6-methoxyphenyl)butan-1-one",0.0,Metabolome,False
WLH,0.0,Metabolome,False
"3,4-dihydroxy-4-(4-methoxyphenyl)-1,2,3,4-tetrahydroquinolin-2-one",0.0,Metabolome,False
DL-5-Methoxytryptophan,0.0,Metabolome,False
Ecdysterone,0.0,Metabolome,False
N'-[2-(3-methoxyphenyl)acetyl]-6-quinoxalinecarbohydrazide,0.0,Metabolome,False
FAHFA (18:1/20:3),0.0,Metabolome,False
ethyl 3-[(1-benzyl-4-piperidyl)amino]-2-cyanoacrylate,0.0,Metabolome,False
α-Aspartylphenylalanine,0.0,Metabolome,False
Salsolinol,0.0,Metabolome,False
DL-Tryptophan,0.0,Metabolome,False
Cyclic ADP-ribose,0.0,Metabolome,False
Riboflavin,0.0,Metabolome,False
Stearoyl ethanolamide,0.0,Metabolome,False
Menaquinone,0.0,Metabolome,False
2-deoxyglucose-6-phosphate,0.0,Metabolome,False
LPE 19:1,0.0,Metabolome,False
Obacunoic acid,0.0,Metabolome,False
"4,5-diphenyl-1,3-oxazole-2-thiol",0.0,Metabolome,False
ACar 22:7,0.0,Metabolome,False
"1-ethyl 4-(2-oxo-1,2-diphenylethyl) succinate",0.0,Metabolome,False
Indirubin,0.0,Metabolome,False
4-(4-methoxyphenyl)-2-(2-thienyl)pyrimidine,0.0,Metabolome,False
Glycitein,0.0,Metabolome,False
O1-[4-(tert-butyl)benzoyl]-2-(tert-butylsulfonyl)ethanehydroximamide,0.0,Metabolome,False
"7-(1-pyrrolidinyl)pyrimido[4,5-d]pyrimidin-4-amine",0.0,Metabolome,False
12-oxo Leukotriene B4,0.0,Metabolome,False
2'-Deoxyuridine-5-monophosphate,0.0,Metabolome,False
FAHFA (4:0/26:2),0.0,Metabolome,False
L-Homocitrulline,0.0,Metabolome,False
2-Hydroxyisocaproic Acid,0.0,Metabolome,False
Norfentanyl,0.0,Metabolome,False
SPH,0.0,Metabolome,False
(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid,0.0,Metabolome,False
6β-Prostaglandin I1,0.0,Metabolome,False
4-Hydroxybenzylalcohol,0.0,Metabolome,False
2-benzoyl-3-(2-pyridylamino)acrylonitrile,0.0,Metabolome,False
Chenodeoxycholic Acid,0.0,Metabolome,False
Nicotinamide adenine dinucleotide,0.0,Metabolome,False
LPI 14:0,0.0,Metabolome,False
Naringenin,0.0,Metabolome,False
N-Acetylhistamine,0.0,Metabolome,False
Rutin,0.0,Metabolome,False
Kaempferol,0.0,Metabolome,False
L-Cysteine-glutathione gisulfide,0.0,Metabolome,False
