feature,data_type,is_target,univar_score,pvalue,fdr,rf_importance,gb_importance,mi_score,corr_score,univar_norm,rf_norm,gb_norm,mi_norm,corr_norm,final_score,target_bonus
ACar 17:2,Metabolome,False,0.2668639839997128,0.1598994995681795,0.43531260313475073,0.0009221590737020636,0.0,0.0,0.77836614709021,0.03813943004014562,0.07128384038699742,0.0,0.0,0.28990121711931477,0.05825291082072452,
N1-methyl-5-methoxy-2-({2-[(methylamino)carbonyl]phenyl}thio)benzamide,Metabolome,False,0.34489347290518435,0.14853604247816235,0.42221136106753976,0.00011123207643318824,0.0,0.00032410665721172016,1.1036302464525387,0.049291542032568365,0.008598353373617022,0.0,0.0010439063345444384,0.41104530675227313,0.058198167578583745,
Cystine,Metabolome,False,0.06660919231178519,0.24218746396460078,0.5329811924740134,0.0,0.0,0.05094359827670303,0.822688218251611,0.009518662491244556,0.0,0.0,0.1640828528579028,0.30640890109680136,0.05810891678573892,
"6,7-Dimethoxy-2-oxo-2H-chromen-8-yl β-D-glucopyranoside",Metabolome,False,0.03846953762758061,0.5620128558805835,0.7898694253987016,5.7170309872687564e-05,0.0,0.066234363067468,0.6246846570540754,0.0054968934797042625,0.004419323476891277,0.0,0.21333246211440593,0.23266279381848515,0.05802004761214351,
Norbutorphanol,Metabolome,False,0.3727341320796179,0.14309072731529238,0.41494996956996627,0.0003444839857651233,0.0,0.0,0.9495220025994666,0.05327057807921333,0.026628964738779414,0.0,0.0,0.3536479396800539,0.05800320857646425,
"(3S,9aS)-3-benzyl-octahydro-1H-pyrido[1,2-a]pyrazin-1-one",Metabolome,False,0.3424300895207198,0.0819357826034688,0.321432548399695,0.00033309786447861795,0.0,0.0,0.9900904341804734,0.048939470940354717,0.025748805907661657,0.0,0.0,0.36875758664494496,0.057994801423516325,
gamma-Tocopherol,Metabolome,False,0.12097919366071214,0.3404280467791202,0.6338866578587627,0.0003254237288135589,0.0,0.030538836371941436,0.8528276995257266,0.017289318849201187,0.0251555873649431,0.0,0.0983617091131226,0.31763430232651113,0.05799337909561564,
N7-Methylguanosine,Metabolome,False,0.006116266758618864,0.8828000527126362,0.9508467143473756,7.674067836456117e-19,0.0,0.05925262258572772,0.7813995303602421,0.0008729070213417337,5.932132994981171e-17,0.0,0.1908451637116675,0.2910309958298344,0.057991746246136094,
"3,5-dimethyl-N'-[4-(trifluoromethyl)benzoyl]isoxazole-4-carbohydrazide",Metabolome,False,0.013549982520046133,0.07854030652309134,0.3147592487308661,0.0,0.0,0.05564411181545226,0.8190956932810801,0.0019353467714175773,0.0,0.0,0.17922260932241388,0.30507087096100755,0.05797108252588811,
5(S)-HpEPE,Metabolome,False,0.048804398834097124,0.5620128558805835,0.7898694253987016,0.0,2.140972615327191e-06,0.04018119401429865,0.9783388296402717,0.006973970046754998,0.0,2.6934789837894653e-05,0.12941851710773383,0.36438072047207104,0.057948427585361256,
"5-methoxy-8,8-dimethyl-2-phenyl-4H,8H-pyrano[2,3-h]chromen-4-one",Metabolome,False,0.17040554183082937,0.3020982832799962,0.5977608888460075,0.0006506956652085625,0.0,0.0,1.0215893877799822,0.02435341958728733,0.050299441020545996,0.0,0.0,0.38048932115140993,0.05792981824646369,
"N,N-Dimethylarginine",Metabolome,False,0.060359694710277655,0.5358066862029212,0.7747607669545903,0.00027489419665756195,9.053611164561686e-06,0.026410631243736216,0.999463315143051,0.008625473286419428,0.02124960280354033,0.00011390015558616502,0.08506528527318542,0.3722485010547295,0.057907465614378914,
N-Tetradecanamide,Metabolome,False,0.04219364020493299,0.7161287491143931,0.8779249183630642,0.001217651686226226,1.6068130787153313e-05,0.02076488809799315,0.6028399470392936,0.006029148779546315,0.09412572182307889,0.00020214724968522707,0.06688106442516357,0.22452676677699848,0.05786544088104505,
"N-(2,5-diethoxy-4-morpholinophenyl)thiophene-2-carboxamide",Metabolome,False,0.3338351576496667,0.13266119431279322,0.4024438536405389,0.0,0.0,0.029106086115661567,0.7912636952619315,0.04771106813857106,0.0,0.0,0.09374700270376399,0.29470488815101975,0.05784585966223789,
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus mucosae,Microbiome,False,0.004008553932379306,0.8828000527126362,0.9508467143473756,0.00023551325366356573,1.4900086242085314e-11,0.0,1.4250728776241308,0.0005716689917736435,0.018205415596875763,1.874525104263142e-10,0.0,0.530766096716022,0.05779946430584374,
Rhamnetin,Metabolome,False,0.42334602889738704,0.13266119431279322,0.4024438536405389,0.0005074499354116053,0.0,0.0,0.8011165603790782,0.06050411951820034,0.0392263994703803,0.0,0.0,0.29837457188566224,0.0577952929116214,
2-Phenylglycine,Metabolome,False,0.10513264516145601,0.31140033836268965,0.6062899312881467,0.0,1.2387954205514314e-09,0.04540197323507833,0.8415489743468989,0.015024502226204304,0.0,1.5584830028103798e-08,0.1462339831852162,0.3134335593097193,0.05778580719358165,
Taurochenodeoxycholic acid,Metabolome,False,0.24500037146602804,0.24218746396460078,0.5329811924740134,0.0,0.0,0.012412129745234868,1.107573185808498,0.0350146440271298,0.0,0.0,0.03997789177707016,0.41251384816121467,0.057752461790820935,
3-(2-thienylmethylidene)chroman-4-one,Metabolome,False,0.5328765985152533,0.016045907830093978,0.16086659342043422,0.00016088810232483446,0.00014930536025702286,0.0,0.841940467452662,0.07615842145079503,0.012436815006600247,0.0018783558796614866,0.0,0.3135793702860558,0.057690338391426454,
Ecgonine methyl ester,Metabolome,False,0.7653858803014436,0.04393104995929461,0.2425424051948468,0.0,2.1206287598630626e-12,0.0,0.6668888707710815,0.10938905753632179,0.0,2.6678851267033923e-11,0.0,0.24838168520380866,0.05765488578661318,
FAHFA (3:0/18:1),Metabolome,False,0.01664816569872779,0.7606180913455475,0.9009872214813349,0.0,1.1719381089035478e-05,0.058441433774538476,0.767913404309728,0.0023781445683319605,0.0,0.0001474372275495581,0.18823242768891169,0.28600810991568704,0.05757860596091496,
"N4-(5-chloro-4-methoxy-3-thienyl)-2,6-dimethylmorpholine-4-carboxamide",Metabolome,False,0.03994187262642008,0.1845797040556283,0.4655772407409538,0.0005645932537436669,0.0,0.046347139180244135,0.605524359785508,0.00570732219105098,0.043643636473550664,0.0,0.1492782425220731,0.22552657197830045,0.05756749935184397,
3-Phenoxybenzoic acid,Metabolome,False,0.022882118168513446,0.4146561340069823,0.6961637805391017,0.0,0.0,0.06194359827670315,0.7154191846329535,0.0032691120355508186,0.0,0.0,0.19951245426990893,0.2664567223933545,0.057553273990487035,
GlcADG (18:2-18:3),Metabolome,False,0.4122574811406153,0.13266119431279322,0.4024438536405389,0.0,1.7905197532379002e-11,0.018673257506362617,0.8265570912967983,0.05891932474187347,0.0,2.2525871143238128e-10,0.060144188228561074,0.30784985662765635,0.05748241136466358,
Oleoyl ethanolamide,Metabolome,False,0.07909721087980623,0.4976862752101362,0.7541714285573945,0.00017400667802895133,6.901267231994454e-08,0.04200442633753121,0.8162438720968704,0.011303472100887656,0.01345089433766709,8.682230738411949e-07,0.13529091660715337,0.30400871475675884,0.057448447826046724,
7-Hydroxycoumarine,Metabolome,False,0.6113652876908804,0.06049677863341969,0.2780914511271316,6.793743721909989e-19,0.0,0.0,0.8368049990653003,0.0873761631546456,5.251633442792135e-17,0.0,0.0,0.31166667336117093,0.057379516282510784,
"3,4,5-trihydroxycyclohex-1-ene-1-carboxylic acid",Metabolome,False,0.3183517365861363,0.1845797040556283,0.4655772407409538,0.0,1.4908577030920773e-09,0.01395680728991211,0.9926999294484635,0.04549815032828639,0.0,1.8755932992096995e-08,0.044953101751432925,0.3697294889522144,0.0573653630076089,
"N-(1,3-benzodioxol-5-yl)-2-methyl-5-(piperidinosulfonyl)-3-furamide",Metabolome,False,0.08429872923553601,0.22672091725120425,0.5136188354944785,0.00048340886002259974,1.4717669873811631e-05,0.013840201673306574,1.0099402212693067,0.012046882266037073,0.03736799973259783,0.00018515759712043207,0.04457752988609335,0.37615060785755056,0.057294786401053725,
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia sp. SC05B48,Microbiome,False,0.0028518849700471744,0.9451517820272025,0.979261590433696,0.00038674287124695997,0.0,0.0,1.3323121712258197,0.00040635582636621494,0.029895619845827576,0.0,0.0,0.49621752110511336,0.0572175638198781,
HexCer-NS (d17:1/16:0),Metabolome,False,0.4932663910219773,0.09284165561454387,0.33700453842612593,0.0,1.7923708867040876e-05,0.0,0.965503774357863,0.07049726082800463,0.0,0.00022549159573233312,0.0,0.3596003248162811,0.05715430904917597,
"4-(2,3-dihydro-1,4-benzodioxin-6-yl)-1,2-diphenylbut-2-ene-1,4-dione",Metabolome,False,0.8775623732692901,0.04393104995929461,0.2425424051948468,0.0004998063795197801,0.0,0.0029433762764812244,0.22636705762248197,0.1254215194945203,0.038635544775436424,0.0,0.009480240752843944,0.08431004581301502,0.0571383827364433,
Mycophenolic acid,Metabolome,False,0.403074008106083,0.13266119431279322,0.4024438536405389,1.2384238442679935e-18,1.7035653047837224e-07,0.0,1.0697166183125006,0.05760680660037227,9.573143090361573e-17,2.1431929176014325e-06,0.0,0.398414230604521,0.05712389367914733,
FAHFA (20:2/18:0),Metabolome,False,0.012287479035759174,0.42599065321846163,0.7069251092295858,0.0,0.0,0.050403416236521004,0.8653430456118657,0.0017549075497196275,0.0,0.0,0.16234299518757797,0.32229562280737306,0.057107483823789884,
Methyltestosterone,Metabolome,False,0.33891565439607313,0.1719083661607338,0.451652762342427,0.0,0.0,0.0011256939587989123,1.1270444809929678,0.048437181682153316,0.0,0.0,0.0036257171156498435,0.4197659006739931,0.05705160213939279,
Arachidonoyl ethanolamide phosphate,Metabolome,False,0.1048011294910156,0.3404280467791202,0.6338866578587627,0.0010112867892948234,2.6526407203872786e-08,0.0,0.8863701345004537,0.014977121422666382,0.07817350404000038,3.337189827070901e-07,0.0,0.3301271281780341,0.05704929199839996,
Citric acid,Metabolome,False,0.09085260032619376,0.3817396011584603,0.6697409224768986,0.00010785442309395205,0.0,0.026204282037387117,1.0296445581398241,0.012983573066042964,0.008337257312879771,0.0,0.0844006607156734,0.3834894563707426,0.05698843099245811,
8-Iso prostaglandin A2,Metabolome,False,0.15951329960736751,0.26675414389080676,0.5627318546474066,0.0001378540133444053,0.0,0.0347687731018782,0.8228494212951603,0.02279668114354591,0.010656256349026054,0.0,0.11198579750763739,0.3064689409105869,0.05694783214752459,
"4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate",Metabolome,False,0.5382544170587877,0.06049677863341969,0.2780914511271316,0.0,1.7153103027495062e-06,0.0,0.9088261294574204,0.07692702874931368,0.0,2.1579688680078108e-05,0.0,0.3384908273111303,0.056931507293643144,
"2-[2-(1-adamantylmethylidene)hydrazono]-5-methyl-1,3-thiazolan-4-one",Metabolome,False,0.06079941549070628,0.3404280467791202,0.6338866578587627,0.0005257309081531542,7.96099844372519e-06,0.0,1.183641048940879,0.00868831895486506,0.04063953737704981,0.00010015439639276974,0.0,0.44084520119883197,0.05687093102988373,
Anandamide (AEA),Metabolome,False,0.17417857441005996,0.27531143745707953,0.5738835112141631,0.0,0.0,0.018862290695395245,1.078975662414994,0.024892668049181187,0.0,0.0,0.060753040095930744,0.4018627466592193,0.056767031095065895,
Pizotifen,Metabolome,False,0.2748029862569057,0.14853604247816235,0.42221136106753976,0.0,1.5534646777659707e-06,0.0,1.2075102761586467,0.039274086226187915,0.0,1.954356833743279e-05,0.0,0.44973525640999,0.056759660222522865,
beta-N-Methylaminoalanine,Metabolome,False,0.08606926428821755,0.12767213395520968,0.3968391722741655,0.0,0.0,0.06134641767952265,0.6278944660039616,0.012299930254316669,0.0,0.0,0.19758901149453725,0.2338582819891502,0.056714158999390606,
LDGTS 16:0,Metabolome,False,0.01487734846840441,0.7756340709350588,0.9061977047772533,0.0,7.594090143453144e-12,0.0704575287906335,0.590071778720761,0.0021250562507267763,0.0,9.553845787638829e-11,0.2269347419570058,0.21977128306311353,0.056654856494187944,
Oleoyl ethylamide,Metabolome,False,0.6603386269984275,0.07209286466442193,0.30234962365238305,0.0002904215170966953,0.0,0.0007208765539816753,0.5996048855246249,0.09437551906818134,0.022449880568392155,0.0,0.002321851724984636,0.22332187332927558,0.056605590954227694,
Sphinganine,Metabolome,False,0.023623920688640204,0.4976862752101362,0.7541714285573945,0.0,5.020534378014644e-11,0.046600163933268934,0.8874387740924712,0.0033751317583089273,0.0,6.316149836651867e-10,0.1500932030808949,0.33052514127193067,0.05657903424314298,
N-glycyl-L-proline,Metabolome,False,0.0050245298217878945,0.1979294140597373,0.4782410785008802,0.0008046861502503381,2.38906922090484e-07,0.03671321754632273,0.6187978700485298,0.0007168740553876304,0.06220306315025761,3.0056002077084263e-06,0.11824860583804271,0.2304702694850341,0.056550746948432054,
Propionyl-L-carnitine,Metabolome,False,0.05136918448619598,0.5753442197868741,0.8032436101180143,0.0,0.0,0.03137094870405366,1.051496911456516,0.0073405337296648795,0.0,0.0,0.10104183713646357,0.3916283301477082,0.05652126870413982,
PE (18:1e/18:2),Metabolome,False,5.374060338284665e-05,0.9764784850527529,0.9874220479656081,0.0,0.0,0.06813213196523704,0.6329191360161065,6.440104941833935e-06,0.0,0.0,0.2194449344435022,0.23572971223774103,0.05649164342178198,
ACar 6:2,Metabolome,False,0.3223023685638096,0.2840542010267959,0.5817400563181722,0.0007000037569974067,0.0,0.0,0.7819798297684221,0.04606278160902223,0.0541110069912117,0.0,0.0,0.2912471274092381,0.05647129897143341,
1-hydroxy-1-(4-methoxyphenyl)propan-2-yl 4-methoxybenzoate,Metabolome,False,0.004622106570220721,0.8983353340437511,0.9584266840912722,0.0,2.692769363644781e-08,0.05010976544287038,0.8605248754732936,0.0006593590154612657,0.0,3.387674198747719e-07,0.16139718331727246,0.3205011031039126,0.05645756326610449,
Phe-Phe,Metabolome,False,0.36303100420524964,0.1845797040556283,0.4655772407409538,0.0,2.05309163688067e-05,0.01779236062546552,0.8648816454167682,0.051883789952703305,0.0,0.00025829191537262564,0.057306931376264414,0.32212377504827167,0.056425212580152345,
"4-methyl-3-(methylthio)-5-undecyl-4H-1,2,4-triazole",Metabolome,False,0.485417760165421,0.12767213395520968,0.3968391722741655,0.0,0.0,0.0,0.9551136548754521,0.06937552068171793,0.0,0.0,0.0,0.3557305415591003,0.0563857103604254,
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae bacterium KGMB03038,Microbiome,False,0.016555171547663748,0.805913707842569,0.9168139370917986,0.0,0.0,0.0,1.4948111355704157,0.0023648536804656713,0.0,0.0,0.0,0.5567399985024594,0.05638345595438564,
3-(5-chloro-3-methylbenzo[b]thiophen-2-yl)-1-methyl-1H-pyrazol-5-amine,Metabolome,False,0.21109039098860527,0.1541382027573731,0.4292490690544835,0.0,0.0,0.023116980450085478,0.9702909967674123,0.03016816988959935,0.0,0.0,0.07445685483596888,0.3613833180879404,0.05635731100106918,
Desacetyl diltiazem,Metabolome,False,0.3225799781540079,0.16582216472954547,0.4434093109364137,0.0006390024080196621,8.442525417606585e-06,0.01741135274445771,0.5823626959624015,0.046102458060623915,0.04939554026976621,0.00010621231032867063,0.05607975343454263,0.21690004761322068,0.05630283272419792,
Chenodeoxycholic Acid,Metabolome,False,0.5946555764442095,0.046032844861676706,0.2497795946274485,0.0,8.510862757962806e-06,0.0,0.8262672255108893,0.0849879817914475,0.0,0.00010707203729920648,0.0,0.30774189658282347,0.056291998603176435,
"N,N-Dimethylaniline",Metabolome,False,0.20967701031090552,0.25019304369759143,0.5441526391163869,0.0,0.0,0.0,1.2699843835074716,0.02996616703366973,0.0,0.0,0.0,0.4730036370128376,0.05629021381138469,
O1-morpholinocarbonyl-3-(trifluoromethyl)-1-benzenecarbohydroximamide,Metabolome,False,0.292005378640606,0.1845797040556283,0.4655772407409538,0.0,0.0,0.022899003982108868,0.8778271367224436,0.04173268244527931,0.0,0.0,0.07375478034709541,0.3269453024229557,0.05627755202794368,
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter pamelaeae,Microbiome,False,0.0030774766836709085,0.6301086458452662,0.8360853376383826,5.713779967476316e-19,1.2683328833648774e-10,0.0,1.505196431284868,0.0004385977914256327,4.4168104053118916e-17,1.5956429995113751e-09,0.0,0.5606079851550376,0.05619237817206007,
Lithocholic Acid,Metabolome,False,0.054534035269319284,0.6582997867286761,0.8523619214797701,0.0,9.323539037018877e-09,0.05722087655398167,0.7033512200007385,0.007792859778031742,0.0,1.1729601897272841e-07,0.18430116806846866,0.26196202841403565,0.056179259444287186,
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|g__Flintibacter|s__Flintibacter sp. KGMB00164,Microbiome,False,2.1023999676425453e-05,0.9608075691402906,0.9857798256481605,0.0,9.220910713620662e-11,0.0,1.5081945425764733,1.7641903143816262e-06,0.0,1.1600488974372425e-09,0.0,0.5617246268740342,0.05617299217650752,
Capsaicin,Metabolome,False,0.32790141881405277,0.11813299243913669,0.3822376947979443,0.00037114289423571307,0.0,0.0,0.9381094546699581,0.046863007732732435,0.028689725653574763,0.0,0.0,0.34939735459543103,0.05617106919275652,
AQH,Metabolome,False,0.04768691230832427,0.4976862752101362,0.7541714285573945,5.917456865448409e-19,0.0,0.05154627337937834,0.7844084599310488,0.0068142569041950134,4.5742547324307964e-17,0.0,0.1660239927368779,0.29215166679948545,0.056163042661738743,
5-Aminoimidazole-4-carboxamide-1-beta-d-ribofuranosyl 5-monophosphate,Metabolome,False,0.02352058159481013,0.805913707842569,0.9168139370917986,0.0003444839857651246,1.969670697131819e-06,0.04545680728991219,0.7123380021736645,0.0033603623530013443,0.026628964738779515,2.4779703344779727e-05,0.1464105967039951,0.26530914095182623,0.05616280943204613,
17α-Methyl-androstan-3-hydroxyimine-17β-ol,Metabolome,False,0.09278864456697446,0.3208893297559894,0.6137907349299906,0.0,6.242262258972145e-06,0.07152057685368196,0.4723497089261162,0.013260275919007023,0.0,7.853160794994169e-05,0.23035868460751596,0.17592588788135577,0.056140180576555065,
"1-(3,4-dimethoxyphenyl)ethan-1-one oxime",Metabolome,False,0.014991913974401498,0.2583816210865225,0.5531994300957547,0.0,2.8512679594496297e-13,0.06111698045008529,0.6966031289895491,0.002141430154635027,0.0,3.5870754585789938e-12,0.19685002335016993,0.2594487127917043,0.05611480382880384,
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella aerogenes,Microbiome,False,0.04222714281283634,0.5358066862029212,0.7747607669545903,0.0,0.0,0.0,1.4578020463263108,0.00603393703127803,0.0,0.0,0.0,0.542956022854942,0.056105783394877616,
Homogentisic Acid,Metabolome,False,0.31865951279062,0.1979294140597373,0.4782410785008802,0.0,7.798915333481981e-08,0.0,1.1389978122250788,0.045542138245536025,0.0,9.811528833532923e-07,0.0,0.42421789962817896,0.056084627667055374,
Tretinoin,Metabolome,False,0.49264826612577395,0.046032844861676706,0.2497795946274485,0.0,0.0,0.0,0.9379300058545671,0.07040891732909853,0.0,0.0,0.0,0.3493305191733267,0.05605572711606223,
3-Acetoxyurs-12-en-23-oic acid,Metabolome,False,0.10090343776022613,0.1135778245101216,0.3771595896981746,0.0008057627990738363,7.247077702401458e-05,0.004863511696616474,0.9024844621963903,0.014420056455262037,0.062286289206450914,0.0009117282185472737,0.015664752806704495,0.3361288835595796,0.056042536158864426,
α-Methyl-DL-histidine,Metabolome,False,0.4639655828685389,0.11813299243913669,0.3822376947979443,5.527511052358991e-05,1.440135268508961e-06,0.0,0.9394347362012605,0.06630953771743169,0.004272822627140634,1.8117812679028998e-05,0.0,0.3498909535660268,0.05595378589115316,
O-Phospho-L-serine,Metabolome,False,0.15682119144145393,0.3404280467791202,0.6338866578587627,1.492342648550093e-18,0.0,0.027814671647776734,0.9598948460794416,0.02241192030270079,1.1535961440457902e-16,0.0,0.08958752089877697,0.3575112885179684,0.05591283307742365,
L-Valine,Metabolome,False,0.31213558085978527,0.1845797040556283,0.4655772407409538,0.0,0.0,0.017339202672307374,0.9166408579865297,0.04460972640298569,0.0,0.0,0.05584736722562137,0.3414014103580871,0.05590016404054762,
alpha-Benzylsuccinic acid,Metabolome,False,0.043066754750222466,0.6725829684871913,0.8595779095437274,0.0002733615420780454,6.600778715945609e-11,0.05348278131588624,0.6155048687137412,0.006153935848228483,0.021131127035605785,8.30419717691123e-10,0.1722612385843016,0.2292437964446796,0.055892528111567134,
"3,6-dibenzyl-1,2-dihydro-1,2,4,5-tetraazine",Metabolome,False,0.023608750696233662,0.8211664923128693,0.9212233686408672,0.0,0.0,0.02560976544287019,1.1412171853008335,0.0033729636362743605,0.0,0.0,0.08248579835416815,0.42504450155364604,0.055889208999372136,
Biocytin,Metabolome,False,0.26694206758107236,0.16582216472954547,0.4434093109364137,0.0,1.8478874265383587e-07,0.0,1.1928258008884165,0.03815058988312686,0.0,2.324759276301733e-06,0.0,0.44426604726014135,0.05587224664280746,
"methyl 2-[(2-acetyl-3-oxobut-1-enyl)amino]-3,4,5-trimethoxybenzoate",Metabolome,False,0.27934961227716004,0.16582216472954547,0.4434093109364137,0.0,0.0,0.0,1.1778915509828696,0.03992389802524975,0.0,0.0,0.0,0.4387038099498896,0.055847550402563895,
Bilirubin,Metabolome,False,0.41130882099600186,0.12283024202368166,0.38984714001084086,0.0,2.3980143793409626e-09,0.0,1.02543276242438,0.058783740563072895,0.0,3.0168537828741607e-08,0.0,0.3819207798439824,0.05582720618702768,
"D-Glucosyl-beta-1,1-N-palmitoyl-D-erythro-sphingosine",Metabolome,False,0.3425571663588408,0.11813299243913669,0.3822376947979443,0.0,1.2948451786369723e-07,0.0,1.104104033437585,0.04895763298588708,0.0,1.6289971440792145e-06,0.0,0.4112217679513292,0.05580979249032786,
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus delbrueckii,Microbiome,False,0.009586116255666879,0.8983353340437511,0.9584266840912722,0.0,1.6093990884280167e-12,0.0,1.485929198127958,0.0013688240231153766,0.0,2.0247258606567066e-11,0.0,0.5534319352155708,0.055753840732541145,
4-Aminophenol,Metabolome,False,0.037382765878502505,0.09284165561454387,0.33700453842612593,0.0,4.596399834118854e-06,0.04244150886284914,0.9016492852731735,0.005341570147129284,0.0,5.782561750515672e-05,0.13669870384862312,0.33581782326044446,0.05570062407097773,
N1-[4-(trifluoromethyl)phenyl]-2-phenylbutanamide,Metabolome,False,0.022828259061599708,0.7308602875071768,0.8873728519598864,1.196361017915042e-18,0.0,0.03553040036350552,1.0082906312670652,0.0032614143971254083,9.247993136793093e-17,0.0,0.11443890208072587,0.37553622071958803,0.05569788170320533,
Obscurolide A1,Metabolome,False,0.02687479662729943,0.8211664923128693,0.9212233686408672,0.0006198247758448314,2.016731109135462e-06,0.02271943355253825,0.8480520221489734,0.003839752673426288,0.0479130896710175,2.5371753097274644e-05,0.07317640682481634,0.31585560898371157,0.05569729449249533,
1-methyl-N-(3-methyl-5-cinnolinyl)-1H-imidazole-4-sulfonamide,Metabolome,False,0.28493042036575283,0.03810566342232035,0.22367599458678006,0.0,0.0,0.019011336094441056,0.920406885233883,0.04072151694708587,0.0,0.0,0.06123309637597496,0.3428040611372784,0.05568182565424984,
4-Methylphenol,Metabolome,False,0.0796083392610612,0.48530803091725294,0.7483411922054125,0.00028779118205475666,0.0,0.0,1.2516038261456501,0.011376523469417914,0.02224655297704596,0.0,0.0,0.46615782804434214,0.05559037808952108,
"9,10-Dihome",Metabolome,False,0.11213805137038728,0.37113380309726673,0.6614224323821492,0.0,1.2408291322121032e-07,0.03499915383225871,0.9083428053401627,0.016025727220629928,0.0,1.5610415407280963e-06,0.11272782454858177,0.3383108140225515,0.05554828545903954,
Feruloyl Putrescine,Metabolome,False,0.46089030220301136,0.09672576391471828,0.34515249993523206,0.0,0.0,0.0,0.9606404161560105,0.06587001318803687,0.0,0.0,0.0,0.357788974891474,0.05553990144555846,
Caprylic acid,Metabolome,False,0.15769097091133658,0.1091621468956405,0.36869952930099753,0.0,1.9217211373033937e-06,0.02257851891162388,1.016371477637199,0.022536230716531543,0.0,2.417646755019166e-05,0.07272253868293344,0.37854591892757616,0.05552867720366714,
FAHFA (16:0/18:2),Metabolome,False,0.6614346990137107,0.06324012734576065,0.28327988958569095,0.0,0.0,0.009323329656434565,0.6084152658198928,0.09453217161118346,0.0,0.0,0.030029259414564462,0.22660328527201026,0.05552436892274073,
Prostaglandin F2alpha,Metabolome,False,0.052273969436572275,0.4976862752101362,0.7541714285573945,0.0,0.0,0.030425061258166464,1.0356194058402846,0.007469847188425053,0.0,0.0,0.0979952539375178,0.3857147787681018,0.055511720123965366,
"4-phenyl-2-[(3-pyridylamino)methylidene]cyclohexane-1,3-dione",Metabolome,False,0.5703417511462335,0.08544936403350348,0.3278846799730304,8.64318902782908e-19,1.455729993581896e-06,0.0,0.833711537194178,0.08151300705445141,6.681273596549514e-17,1.8314004185362233e-05,0.0,0.3105145184724941,0.05550901676442192,
Acarbose,Metabolome,False,0.26796010271656984,0.1979294140597373,0.4782410785008802,0.0008177725522957866,2.354726483399324e-06,0.0,0.7554460271364941,0.038296089257818945,0.06321465542457406,2.9623948714726012e-05,0.0,0.2813646553791331,0.05543488096114546,
Indole-3-butyric acid,Metabolome,False,0.36487018584323877,0.09284165561454387,0.33700453842612593,0.0,0.0018802776166359713,0.0,0.9403172086213734,0.052146649031866436,0.0,0.02365508184384115,0.0,0.35021962899676246,0.05539697397800441,
"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol",Metabolome,False,0.0009610452110765334,0.9764784850527529,0.9874220479656081,0.0005798641465646833,2.324410104641745e-06,0.043323329656434595,0.6225978066341202,0.0001361136775638335,0.04482409212102389,2.9242549492411993e-05,0.13953893650621868,0.23188554974260572,0.05537210109361698,
Biliverdin,Metabolome,False,0.056468676174427884,0.5620128558805835,0.7898694253987016,0.0,0.0,0.053871670204775235,0.7224991404299687,0.008069362063789767,0.0,0.0,0.17351380025038293,0.2690936405203549,0.05535724270872986,
"2-(1H-1,2,3-benzotriazol-1-yl)-N-(2,3-dihydro-1H-inden-2-yl)acetamide",Metabolome,False,0.2765585919548396,0.1598994995681795,0.43531260313475073,0.0003671488260794102,0.0,0.0,0.9765365079282211,0.03952500048479101,0.028380980096470727,0.0,0.0,0.36370944865492266,0.05532369003504725,
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus koreensis,Microbiome,False,0.0005494058561600064,0.9764784850527529,0.9874220479656081,0.0,0.0,0.0,1.4836454459688004,7.728145591389958e-05,0.0,0.0,0.0,0.5525813554042395,0.055281319977198116,
"1,2-di(1-phenylethylidene)hydrazine",Metabolome,False,0.562589397939866,0.09672576391471828,0.34515249993523206,0.0,1.887249822560236e-08,0.00730673513984037,0.7415698891624306,0.08040502707950932,0.0,2.374279660484845e-07,0.023534064875240034,0.27619651015257773,0.05527131635598979,
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus gordonii,Microbiome,False,0.0048456159813216855,0.5888231857564944,0.8109479374701306,0.0,0.0,0.0,1.478214755178193,0.0006913033741764439,0.0,0.0,0.0,0.550558703371027,0.055263261349355636,
